,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.1265159845352173,2.5457000732421875,0.6536625027656555,1.145611047744751,0.33457109332084656,0.013612720184028149,0.2758291959762573,-0.08748166263103485,-0.03392723947763443,-0.04807994142174721,-0.20962120592594147,-0.28966718912124634,-0.37999799847602844,-0.44809460639953613,-0.6005192995071411,-0.5627350807189941,-0.5787898898124695,-0.6402902007102966,-0.6134756207466125,-0.5531836152076721,-0.6743175983428955,-0.8961852192878723,-0.8811259865760803,-1.081115961074829,-1.0843839645385742,-1.0304160118103027,-0.9366286993026733,-1.0182700157165527,-1.0232880115509033,-0.9412801861763,-0.7859600186347961,-0.8036549091339111,-0.8367536067962646,-0.8249282240867615,-0.8078013062477112,-1.006659984588623,-0.9908356070518494,-1.090317964553833,-0.974162220954895,-0.9804325103759766,-1.1870789527893066,-1.184620976448059,-1.1929899454116821,-1.190680980682373,-1.1904209852218628,-1.1606559753417969,-1.1858049631118774,-1.1692899465560913,-1.1853359937667847,-1.1718159914016724,-1.8666019439697266,0.1981050968170166,2.2771360874176025,0.6811925172805786,-0.2653549015522003,0.3032557964324951,0.8847765922546387,-0.9010844826698303,-0.050485529005527496,-0.41099488735198975,-0.6774715781211853,-1.082703948020935,-1.13645601272583,-0.5003315210342407,-0.1985062062740326,-1.354349970817566,-0.21834079921245575,-1.3318860530853271,0.794895589351654,1.340080976486206,-0.47052091360092163,-0.78973388671875,0.31957799196243286,0.6218020915985107,5.06564998626709,0.7613192200660706,-0.15829260647296906,0.3009161949157715,-0.4000470042228699,0.5692949891090393,0.12212850153446198,0.3602462112903595,-1.2210049629211426,-1.2485339641571045,1.5313639640808105,-0.9566268920898438,0.06645754724740982,0.3741922080516815,-0.5608714818954468,-0.6926050186157227,-0.1847359985113144,-1.3159099817276,-1.217087984085083,0.5253630876541138,-0.8631711006164551,-1.4490760564804077,-0.5868725180625916,0.6054834723472595,-1.3984119892120361,-0.8150445818901062,1.0
1,-0.08908139914274216,-0.07443942129611969,-0.10617479681968689,-0.07502911239862442,-0.023428840562701225,0.1354794055223465,2.7302660942077637,0.24400870501995087,-0.06259241700172424,-0.08148006349802017,-0.10083580017089844,0.16931889951229095,0.15831060707569122,-0.06713003665208817,-0.3137814998626709,-0.3579165041446686,-0.344239205121994,-0.31734511256217957,-0.35513168573379517,-0.2824161946773529,-0.3588595986366272,-0.4932168126106262,-0.4418894052505493,-0.18901480734348297,-0.6057121753692627,-0.4245257079601288,-0.5135334730148315,-0.5678156018257141,-0.28517600893974304,-0.2828710973262787,-0.4312911927700043,-0.3732500970363617,-0.4819341003894806,-0.47060370445251465,-0.44546249508857727,-0.5793424844741821,-0.5649905800819397,-0.6054049134254456,-0.530072808265686,-0.5632911920547485,-0.6612973809242249,-0.39043331146240234,-0.6055707931518555,-0.63858562707901,-0.657428503036499,-0.6631414890289307,-0.680393397808075,-0.6681379079818726,-0.6753529906272888,-0.6674888730049133,-0.8580459952354431,1.5081709623336792,2.2771360874176025,1.095744013786316,0.23811359703540802,2.5580849647521973,0.8557403087615967,-0.28683918714523315,-0.21650080382823944,-0.39405688643455505,0.34210050106048584,0.21554970741271973,0.3585183024406433,-0.5668606758117676,-0.3848310112953186,-0.5430096983909607,-0.5785624980926514,-0.47870659828186035,-0.5813952088356018,-0.5434331893920898,-0.4602119028568268,-0.5289776921272278,-0.2091829925775528,-0.43099668622016907,-0.27690958976745605,-0.5022296905517578,-0.4636155068874359,-0.6370334029197693,-0.4219762980937958,0.02429877035319805,-0.6394010186195374,-0.49201861023902893,-0.602179229259491,-0.6158179044723511,-0.6769973039627075,-0.5060275197029114,-0.6482998132705688,-0.5501983761787415,-0.5888891220092773,-0.32982680201530457,-0.5581337213516235,-0.6704819202423096,-0.6575375199317932,-0.6261476874351501,-0.6484414935112,-0.6305103898048401,-0.6740698218345642,-0.5321177244186401,-0.674842894077301,-0.5574331879615784,0.0
2,-0.2560870051383972,0.18484589457511902,0.16906599700450897,0.017049890011548996,2.51370906829834,2.62729811668396,2.706899881362915,-0.3023756146430969,0.957731306552887,0.31716760993003845,1.1505210399627686,0.04056771844625473,0.10711439698934555,0.08131414651870728,-1.23186194896698,-0.7936667799949646,-1.2354049682617188,-1.5437339544296265,-1.35486900806427,-0.465920090675354,-1.3617579936981201,-1.7395800352096558,-2.0641770362854004,-2.5100810527801514,-2.1176071166992188,0.42666879296302795,-0.9467089176177979,-1.889343023300171,-2.284122943878174,-1.8639260530471802,-1.45545494556427,-1.4557969570159912,-1.8458540439605713,-1.9395519495010376,-1.818585991859436,-2.3707098960876465,-2.3261919021606445,-2.2512459754943848,-1.6500530242919922,-2.1321399211883545,-2.62276291847229,-2.518515110015869,0.12307140231132507,0.6365104913711548,-2.7918570041656494,-2.2819390296936035,-2.1866910457611084,-2.6869618892669678,-2.7128970623016357,-2.6776480674743652,-0.5214471817016602,0.10693790018558502,0.41736310720443726,2.6406209468841553,0.5280705094337463,0.3923383951187134,2.374617099761963,1.7230770587921143,-0.13403740525245667,-0.19157250225543976,-0.28742849826812744,-0.31353890895843506,-0.3568066954612732,-0.3575609028339386,-0.3625899851322174,-0.3744952976703644,-0.37929511070251465,-0.36693018674850464,-0.3732517957687378,-0.3677215874195099,-0.3451460003852844,-0.3391351103782654,-0.3441998064517975,-0.3531101942062378,-0.36938339471817017,-0.37442439794540405,-0.3890764117240906,-0.3965702950954437,-0.4039427936077118,-0.4125063121318817,-0.4098871052265167,-0.4128842055797577,-0.4174121916294098,-0.414604514837265,-0.414368212223053,-0.4128403961658478,-0.4123319983482361,-0.41221070289611816,-0.4117904007434845,-0.41245219111442566,-0.4052014946937561,-0.4143163859844208,-0.4130952060222626,-0.4124799072742462,-0.41816580295562744,-0.4185628890991211,-0.4136604964733124,-0.41935139894485474,-0.4150719940662384,-0.41195181012153625,0.0
3,-0.021785100921988487,-0.057839348912239075,-0.0771777406334877,-0.0437186099588871,2.51370906829834,0.08198250830173492,-0.052671611309051514,-0.06380847096443176,-0.0878576934337616,-0.08364944905042648,-0.11103569716215134,-0.1390552967786789,-0.1536910980939865,-0.2077960968017578,-0.2657839059829712,-0.2786020040512085,-0.3025208115577698,-0.28806859254837036,-0.2965638041496277,-0.23871569335460663,-0.31464439630508423,-0.4127894937992096,-0.16069670021533966,-0.4772705137729645,-0.48412200808525085,-0.4504939913749695,-0.4164831042289734,-0.471501886844635,-0.4598205089569092,-0.4201202988624573,-0.35419461131095886,-0.3606446087360382,-0.36661800742149353,-0.12443570047616959,-0.34601059556007385,-0.4108965992927551,-0.15696699917316437,-0.4606412947177887,-0.43199649453163147,-0.2798359990119934,-0.45594650506973267,-0.5268669724464417,-0.538767397403717,-0.4784184992313385,-0.534764289855957,-0.5063586235046387,-0.536146879196167,-0.5257760882377625,-0.5372115969657898,-0.5228368043899536,-0.48268020153045654,1.2504849433898926,0.22824309766292572,1.3191430568695068,3.1796998977661133,-0.20961010456085205,0.22747699916362762,-0.24053509533405304,-0.2767099142074585,0.6409807205200195,-0.26765701174736023,-0.30868008732795715,-0.3280678987503052,-0.3321439027786255,-0.31587180495262146,-0.34909379482269287,-0.34720009565353394,-0.3285292088985443,-0.33044031262397766,-0.33234110474586487,-0.329114705324173,-0.30992820858955383,-0.3142085075378418,-0.32178640365600586,-0.3345288038253784,-0.32699519395828247,-0.35298028588294983,-0.3682836890220642,-0.3576717972755432,-0.3786377012729645,-0.36314651370048523,-0.36298540234565735,-0.37674328684806824,-0.3704460859298706,-0.3618871867656708,-0.38089609146118164,-0.377067506313324,-0.37442049384117126,-0.370914489030838,-0.366523414850235,-0.3734875023365021,-0.3766331076622009,-0.3772110939025879,-0.3535152077674866,-0.3736814856529236,-0.3827725052833557,-0.3732838034629822,-0.38782909512519836,-0.352176696062088,-0.37803301215171814,0.0
4,0.1380271017551422,0.0279840100556612,-0.03777911141514778,0.06117907166481018,2.51370906829834,0.08397071808576584,-0.007040482945740223,-0.08806919306516647,-0.07801061868667603,0.07524971663951874,-0.11070699989795685,-0.056808989495038986,-0.20264050364494324,-0.27281439304351807,-0.35039010643959045,-0.3447360098361969,-0.30832669138908386,-0.32968220114707947,-0.31491678953170776,-0.24409189820289612,-0.330992192029953,-0.35343149304389954,-0.4571962058544159,-0.5820063948631287,-0.5934128761291504,-0.5514473915100098,-0.3961406946182251,-0.5743064880371094,-0.5170537829399109,-0.5018630027770996,-0.3261098861694336,-0.4236468970775604,-0.43195420503616333,-0.4496651887893677,-0.4087476134300232,-0.535131573677063,-0.43447738885879517,-0.4632723033428192,-0.4658544063568115,-0.4766973853111267,-0.5970240235328674,-0.6282581090927124,-0.6434260010719299,-0.6289225220680237,-0.6144440174102783,-0.6319645047187805,-0.6509383916854858,-0.6381174921989441,-0.6248067021369934,-0.6396493911743164,-0.44186151027679443,0.7455112934112549,0.13585719466209412,2.6406209468841553,0.27532050013542175,0.05735151842236519,0.05709391087293625,-0.22577279806137085,-0.2156766951084137,-0.22568759322166443,-0.2821469008922577,-0.10748559981584549,-0.2741740942001343,-0.1542212963104248,-0.14695240557193756,-0.2649427056312561,-0.2625531852245331,-0.3163810968399048,-0.22518989443778992,-0.1818058043718338,-0.17498980462551117,-0.2710956037044525,-0.1720186024904251,-0.20147310197353363,-0.28596940636634827,-0.29832589626312256,-0.2547783851623535,-0.17354729771614075,-0.33922359347343445,-0.34087830781936646,-0.21934479475021362,-0.03480064123868942,-0.28707748651504517,-0.25698429346084595,0.09459800273180008,-0.2747878134250641,-0.3232874870300293,-0.21761579811573029,-0.2935023903846741,-0.1318219006061554,-0.24965740740299225,-0.21764840185642242,-0.1464700996875763,-0.2094098925590515,-0.032796550542116165,-0.2914124131202698,-0.3298923969268799,-0.12775880098342896,-0.21597470343112946,-0.23764969408512115,0.0
5,0.573059618473053,0.5061898231506348,0.7732306122779846,1.6104789972305298,0.38571131229400635,2.756005048751831,0.027778709307312965,1.0106589794158936,0.3028658926486969,0.04187026992440224,-0.07185216248035431,-0.26701420545578003,-0.34626129269599915,-0.6363829970359802,-0.7809978723526001,-0.3784346878528595,-0.6653733849525452,-0.8293517231941223,-0.8374688029289246,-0.7470136284828186,-0.8640708923339844,-1.2012380361557007,-1.1205079555511475,-1.4411020278930664,-1.3940720558166504,-1.336061954498291,-1.2700289487838745,-1.3447149991989136,-1.2867560386657715,-1.2345340251922607,-0.9453985095024109,-1.0554369688034058,-1.1023629903793335,-1.0895960330963135,-1.0575690269470215,-1.3217920064926147,-1.3073979616165161,-1.436126947402954,-1.2875360250473022,-1.2886199951171875,-1.556939959526062,-1.5534230470657349,-1.5766500234603882,-1.5592739582061768,-1.5639369487762451,-1.532654047012329,-1.5641419887542725,-1.5463680028915405,-1.5518430471420288,-1.5436040163040161,-1.03677499294281,1.3747440576553345,2.2771360874176025,-0.1919572949409485,0.1507326066493988,0.06960959732532501,0.06669977307319641,-0.4511145055294037,0.3449020981788635,-0.6119077801704407,0.4457651972770691,0.36746570467948914,-0.3838914930820465,0.0940658301115036,-0.06519859284162521,-0.6052173972129822,-0.46125051379203796,-0.5924313068389893,-0.2003117948770523,-0.612903892993927,-0.6928229928016663,-0.46853190660476685,-0.571983814239502,0.9874387979507446,-0.5941361784934998,-0.5776124000549316,-0.6994723081588745,0.9421499967575073,-0.6571847200393677,0.8068357110023499,-0.7246370911598206,0.33161619305610657,-0.7361798882484436,-0.3710820972919464,0.6863836050033569,0.2193807065486908,-0.5880454182624817,-0.4359632134437561,-0.777715802192688,-0.17271119356155396,-0.5389071702957153,-0.7838193774223328,0.4004203975200653,-0.3730666935443878,-0.34509560465812683,0.963972806930542,-0.5846143960952759,-0.2873336970806122,-0.686999499797821,-0.6990447044372559,1.0
6,-0.12339919805526733,-0.1120259016752243,-0.12575820088386536,-0.031550899147987366,0.07572963088750839,1.3264139890670776,2.7302660942077637,0.46254900097846985,-0.08310061693191528,-0.1371614933013916,-0.0899464413523674,0.5036774277687073,-0.2556174099445343,-0.3105252981185913,-0.42470070719718933,-0.4966807961463928,-0.3976033926010132,-0.44021570682525635,-0.2097550928592682,-0.4140757918357849,-0.561731219291687,-0.7253515124320984,-0.6167619228363037,-0.5633782148361206,-0.874636709690094,-0.8217663764953613,-0.7108755707740784,-0.814637303352356,-0.7134690880775452,-0.6608110070228577,-0.6692022085189819,-0.7059026956558228,-0.695300817489624,-0.746527373790741,-0.6450250744819641,-0.870638906955719,-0.8709341287612915,-0.9655405879020691,-0.7882643938064575,-0.6603994965553284,-0.9532179236412048,-0.8971804976463318,-0.9962782263755798,-1.0586140155792236,-0.9085342288017273,-0.9083982110023499,-0.9370908141136169,-0.6129401922225952,-0.9293668866157532,-0.955339789390564,-0.7249742746353149,-0.1838148981332779,0.1862861067056656,-0.11318729817867279,0.08575572818517685,3.9540529251098633,0.3483676016330719,2.5986409187316895,0.7372474074363708,-0.18814660608768463,2.6032140254974365,2.300400972366333,1.8929280042648315,-0.3093031942844391,0.08205544948577881,-0.41309040784835815,-0.5171806216239929,-0.4991469085216522,-0.5075812935829163,-0.4851301908493042,-0.4742636978626251,-0.4712637960910797,-0.48342540860176086,-0.3600699007511139,-0.5137544274330139,-0.4948318898677826,-0.41527220606803894,-0.5420325994491577,-0.5568252801895142,-0.5681073069572449,-0.5513458251953125,-0.5511764287948608,-0.578056275844574,-0.5750080943107605,-0.5639324188232422,-0.5735647082328796,-0.5607554912567139,-0.5637537837028503,-0.5713093280792236,-0.5653216242790222,-0.5630336999893188,-0.5752220153808594,-0.5653672814369202,-0.5728211998939514,-0.5748459100723267,-0.5809277892112732,-0.529390275478363,-0.581533670425415,-0.5766811966896057,-0.5622680187225342,0.0
7,-0.024272659793496132,0.008986368775367737,-0.05052477866411209,3.27687406539917,-0.0579349584877491,-0.15698860585689545,0.6808180809020996,0.4790422022342682,0.058192938566207886,0.10213150084018707,0.2542468011379242,0.39184918999671936,-0.06731551140546799,0.4731611907482147,-0.3606097102165222,-0.5580816268920898,-0.6350275874137878,0.06011756882071495,0.1499307006597519,0.13065789639949799,-0.41379278898239136,-0.4354912042617798,-0.1467697024345398,-1.2912700176239014,-1.0663050413131714,-0.18207119405269623,-1.1755379438400269,-1.1630820035934448,-0.9897518754005432,-1.070736050605774,-0.9604809880256653,-0.799627423286438,-0.8353468179702759,0.15175330638885498,-1.019940972328186,0.43744009733200073,0.3049953877925873,-1.157531976699829,-1.2498500347137451,-0.8972989916801453,-0.9289016127586365,-1.2810629606246948,-1.4124679565429688,-1.2788079977035522,-1.1697050333023071,-1.470507025718689,-1.063101053237915,-1.476207971572876,-1.5084350109100342,-1.3673039674758911,-1.1214929819107056,1.1916229724884033,0.9140313863754272,1.5933279991149902,2.9724600315093994,3.9540529251098633,0.037716180086135864,0.3989622890949249,0.29710039496421814,-0.5081493854522705,-0.17895789444446564,-0.41989460587501526,-0.7767009139060974,-0.6122840046882629,-0.5474538803100586,-0.35086360573768616,-0.8109403252601624,-0.8066568970680237,-0.7801089882850647,-0.7647489905357361,-0.4408884048461914,-0.10462220013141632,-0.6824620962142944,-0.7076472043991089,-0.499188095331192,-0.7525438070297241,-0.8129329085350037,-0.510794997215271,-0.6005463004112244,-0.7114338278770447,-0.8215963244438171,-0.5681688785552979,-0.5673612952232361,-0.25138160586357117,0.009531012736260891,-0.6105583906173706,-0.5107061266899109,-0.8426827192306519,-0.0871577113866806,-0.8085312247276306,-0.7593212723731995,-0.8066644072532654,-0.4478718042373657,-0.5955942273139954,-0.49383920431137085,-0.6316555738449097,-0.8708286285400391,-0.5905705094337463,-0.5019996762275696,0.11478640139102936,0.0
8,0.34610119462013245,2.5457000732421875,1.5145599842071533,0.9488582015037537,-0.06541763991117477,0.3890469968318939,1.0334210395812988,0.26840370893478394,-0.12623479962348938,-0.18644249439239502,-0.11097189784049988,-0.2104852944612503,-0.41120031476020813,-0.48308709263801575,-0.668297290802002,-0.7115669250488281,-0.6712207794189453,-0.7344611287117004,-0.7411717176437378,-0.6466673016548157,-0.7013610005378723,-1.0238159894943237,-0.9433020949363708,-1.2582310438156128,-1.2125329971313477,-1.1728490591049194,-1.0856130123138428,-1.1234040260314941,-1.1824979782104492,-1.0808110237121582,-0.888136625289917,-0.921932578086853,-0.9524195790290833,-0.9324833154678345,-0.9134348034858704,-1.1475869417190552,-1.1278729438781738,-1.233989953994751,-1.1101809740066528,-1.1127829551696777,-1.3407679796218872,-1.3384100198745728,-1.3597500324249268,-1.3435250520706177,-1.3468300104141235,-1.3229949474334717,-1.3428139686584473,-1.3311749696731567,-1.3400779962539673,-1.3311680555343628,-1.7793259620666504,-0.09836763143539429,-0.009464788250625134,-0.40364059805870056,-0.5601037740707397,-0.3725796043872833,2.424607038497925,-0.6451122760772705,0.37111571431159973,-0.9876428842544556,-1.0580029487609863,4.508328914642334,0.9696974158287048,4.391969203948975,-1.197355031967163,1.5857069492340088,0.15516699850559235,1.215904951095581,-0.9085208773612976,-0.7223761081695557,6.052584171295166,-1.0654419660568237,-0.2653054893016815,-0.9135565757751465,-0.24970859289169312,1.7797969579696655,-1.0259569883346558,-1.285876989364624,-0.8543804287910461,1.169023036956787,-0.278984010219574,-0.9346293210983276,-0.9843614101409912,-0.5432724952697754,3.461414098739624,0.4431062936782837,-1.2565460205078125,-1.377323031425476,-0.47017040848731995,-0.47887560725212097,-1.356199026107788,-1.323065996170044,-1.1789029836654663,-0.673367977142334,-1.389153003692627,-0.6620178818702698,-1.3981280326843262,-0.013288700021803379,-1.1676729917526245,-0.40604329109191895,1.0
9,-0.20268669724464417,0.08469372987747192,-0.13956330716609955,-0.0037809950299561024,0.5925614237785339,2.648077964782715,-0.08258388936519623,3.530371904373169,-0.24727949500083923,0.8520318865776062,0.0967945083975792,-0.017578579485416412,0.7112085819244385,-0.5547888875007629,-0.2074436992406845,-0.9360684156417847,-0.7414228916168213,-0.5325530171394348,0.5808666944503784,0.25720399618148804,-0.5479804873466492,-0.6350675225257874,-1.2569500207901,-0.7102565765380859,-0.7267978191375732,-0.4043441116809845,-1.3586640357971191,-1.4803390502929688,-1.5089830160140991,-1.4146310091018677,-1.1248550415039062,-1.1482160091400146,-1.2364660501480103,-1.2207139730453491,-1.1870520114898682,-1.4384959936141968,-1.4644540548324585,-1.6165690422058105,-1.468356966972351,-1.477666974067688,-1.7782789468765259,-1.7700059413909912,-1.7328039407730103,-1.786594033241272,-1.7878949642181396,-1.7544419765472412,-1.769773006439209,-1.753952980041504,-1.7850899696350098,-1.7554810047149658,-0.23868009448051453,0.5275833010673523,2.2771360874176025,-0.07023351639509201,-0.0683458000421524,-0.10544910281896591,-0.08807095885276794,-0.12158189713954926,-0.13619910180568695,-0.14055760204792023,-0.1519782990217209,-0.09430789202451706,-0.16263079643249512,-0.15880480408668518,-0.1677180975675583,-0.17191630601882935,-0.14925409853458405,-0.14804859459400177,-0.15562209486961365,-0.16490529477596283,-0.15096819400787354,-0.14986160397529602,-0.15771140158176422,-0.15416300296783447,-0.1622983068227768,-0.1658610999584198,-0.17600280046463013,-0.1814465969800949,-0.17538830637931824,-0.18432289361953735,-0.184997096657753,-0.18090499937534332,-0.1831212043762207,-0.1855642944574356,-0.17878350615501404,-0.18481309711933136,-0.1621306985616684,-0.18212999403476715,-0.18604719638824463,-0.18427389860153198,-0.18247200548648834,-0.18815310299396515,-0.1881369948387146,-0.18760070204734802,-0.182328000664711,-0.19076089560985565,-0.18090790510177612,-0.19080430269241333,-0.18580129742622375,-0.1847829967737198,1.0
